MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-335.2966,157.25026,-53.197495,10.462323,9.802563,-20.203766,28.174286,10.806782,-23.240307,-13.631693,-6.4911404,15.5482435,16.45102
-335.04095,156.42047,-57.540268,11.070677,18.378761,-18.265968,23.804071,7.29155,-24.492353,-7.40711,-1.2169927,12.560402,14.696244
-333.78848,157.84909,-57.635433,8.708306,15.758103,-19.460476,23.637089,8.400234,-24.620663,-11.325176,-7.0143313,5.2034845,9.045254
-331.48923,160.09525,-54.585667,11.336168,16.471443,-16.918964,25.358265,9.719646,-21.7929,-11.5626,-8.264935,5.2221212,8.366652
-329.44943,161.13297,-53.63887,9.6831665,11.353013,-16.450867,25.922916,8.570734,-15.75342,-6.7075577,-6.658164,11.524268,10.571335
-332.78015,156.62244,-52.113213,13.62025,6.70152,-21.39537,26.793743,8.407131,-17.258112,-7.4164124,-3.6985898,18.198164,12.468805
-339.1277,153.48962,-52.711143,10.205107,7.0917683,-19.509493,29.101143,11.941026,-20.253456,-14.009006,-5.8380413,18.037083,12.300346
-338.3294,156.8266,-51.531387,9.10448,12.811089,-13.317066,27.739048,7.1627517,-24.009275,-13.796541,-3.8683233,18.586754,13.990086
-336.7181,155.06096,-52.216827,15.135504,16.100094,-12.530195,31.72068,10.45038,-23.209953,-14.232779,-5.35552,16.990673,11.76386
-331.3254,157.37961,-54.143112,15.299276,14.628887,-15.312237,31.938923,11.484278,-21.451363,-11.354912,-6.795597,12.86758,11.986847
-333.68253,156.31374,-52.587265,15.7772665,14.904221,-13.606333,32.40648,8.895743,-26.95546,-13.847824,-4.876671,11.54468,12.750962
-339.8516,149.56891,-56.105053,13.386267,16.324492,-7.939273,34.41089,8.490572,-26.596893,-14.613869,-2.262981,13.205155,7.765995
-335.0677,152.59866,-59.318596,11.794249,18.560863,-8.970766,30.543533,4.060367,-26.746368,-8.233869,0.65702915,14.961187,13.974808
-336.00208,155.09886,-59.771187,9.104611,20.393608,-14.568129,23.419598,2.744214,-28.143244,-5.2188287,1.770137,8.117723,7.5683894
-343.41336,156.16418,-54.12899,6.3663425,23.164394,-9.042625,25.632898,9.087435,-21.987352,-1.6930178,5.486737,7.5915103,6.7582407
-343.61197,159.36577,-51.867634,0.6820555,23.922504,6.1196585,33.452805,-0.47761643,-32.30735,-3.2757099,11.621086,14.466179,1.6358938
-338.41373,157.63254,-59.118843,-2.9285483,18.941696,5.8985443,38.643616,1.2808622,-35.39312,-10.098809,11.205643,21.3064,-0.8174677
-337.40292,152.36075,-65.731926,1.2760538,23.495274,4.175057,40.29019,7.0288863,-33.381973,-11.8913765,8.62092,18.949074,-1.1660161
-329.53885,153.59006,-71.901535,2.847412,26.245678,-0.54182535,34.425537,8.241819,-26.264675,-7.4031124,8.88593,20.21867,0.4885872
-324.00198,157.54526,-76.516426,-0.66390216,29.91948,-2.9969873,26.962826,5.6754084,-29.07636,-9.802517,7.721856,15.281818,0.35335293
-323.19647,162.37187,-70.48912,0.021495283,30.644169,1.4385943,28.64128,2.7844934,-31.554945,-13.108397,0.19362688,9.676596,1.5263476
-327.86972,158.15256,-70.996376,0.8008185,31.323154,-0.42007077,24.589407,4.44788,-26.446888,-14.097325,0.38822356,15.056061,1.1366608
-330.7927,160.20447,-64.13728,1.7489572,27.931034,-4.065971,18.828619,-0.42790115,-25.29073,-9.372835,6.501584,23.011786,4.4847045
-334.98395,154.03535,-66.25285,4.1607685,27.655663,-3.4596462,21.645264,-6.893986,-33.589706,-6.9586535,5.309005,15.088306,4.544186
-338.8577,153.109,-61.603485,8.2835045,29.697208,-0.040303998,27.949146,-4.8004885,-37.309597,-6.884841,4.8748283,6.920855,-3.164738
-340.9826,151.40993,-56.18242,15.470768,29.848911,-1.821976,26.251057,-1.7647793,-30.40812,-6.6802235,7.7596135,15.510622,-4.2440987
-339.07657,153.60129,-57.409966,11.213576,25.0343,-6.0772896,26.47617,0.52259225,-30.739147,-6.5096602,9.997931,17.996855,-2.0572677
-336.6376,156.38145,-60.554325,4.502161,25.81948,-1.6614447,27.768959,1.9516072,-30.41116,-7.0288687,8.8250885,10.755701,-7.7137594
-336.5106,154.49347,-61.956047,6.3133936,28.43399,1.0061538,27.00565,-1.194479,-30.86929,-6.965309,10.024307,15.163851,-5.1611624
-341.1258,149.43256,-61.982933,11.032171,33.11777,4.1554756,27.464764,-1.6735196,-27.008495,-4.328807,10.02235,16.855541,-9.899478
-341.88037,147.71356,-62.2146,12.888176,31.853636,0.25603962,23.528446,-7.0667686,-28.22583,1.166948,11.025354,9.861483,-13.880989
-338.48697,153.05362,-56.808,12.654008,24.326675,-6.1346927,19.399017,-13.919458,-34.24579,-2.3235886,6.34966,7.5008535,-11.275145
-337.78082,154.43793,-55.246113,15.465748,29.677773,-3.444726,16.656712,-14.204979,-29.39769,2.6415138,12.460049,13.67969,-10.629259
-347.29987,146.10071,-56.41018,18.896416,35.819103,-1.801924,14.168707,-14.437831,-30.061253,2.6312916,17.80987,17.515257,-12.269056
-348.16495,148.39267,-54.390305,14.447977,30.058914,-6.4586244,12.761,-10.501865,-27.637665,1.4660242,15.145716,13.788481,-13.245538
-337.93863,153.82407,-56.979523,13.879001,29.12806,-6.207818,14.437186,-11.806492,-31.421574,-5.426608,8.359816,13.793946,-10.103743
-337.41135,155.31693,-55.316673,15.950977,33.216995,0.23289844,21.131031,-10.627899,-34.574516,-7.253847,7.6161656,14.955175,-6.4165063
-334.5335,154.63385,-60.79949,9.33177,25.748343,-4.1544275,21.919888,-4.6637325,-26.615036,-3.1910548,4.9658284,8.132262,-9.633352
-333.0106,154.78262,-61.895645,5.321018,19.562445,-4.8435755,23.5145,-6.1816773,-29.208057,-0.55026764,10.243097,5.834288,-9.527126
-331.22574,156.67355,-60.130226,6.2759023,15.226894,-10.926708,23.20414,-6.1305237,-31.705286,1.7565502,18.10946,15.345643,-4.4995546
-337.06122,154.1576,-57.940826,10.194851,23.092396,-8.1549225,19.888063,-6.004323,-31.654537,-6.1220036,8.706239,14.095521,-2.7632742
-342.75012,151.25476,-55.077835,12.975026,27.746964,0.1417821,24.811295,-8.028113,-33.808105,-7.324225,4.1427193,10.097315,-0.31668615
-336.29462,155.76785,-57.854088,7.9831405,21.645084,-4.505729,23.487673,-12.032229,-32.452587,4.647649,11.759644,9.649326,-3.7484283
-322.7818,157.97682,-72.96533,-0.78085077,19.947521,-5.970483,20.838306,-13.767193,-28.224323,13.065561,18.720612,6.170293,-18.300007
-313.48373,153.50967,-82.235664,1.3761333,27.663677,2.7528543,20.103352,-16.323837,-29.264626,16.028591,20.654327,1.4336302,-21.740845
-328.03488,149.20529,-81.745575,0.23619789,33.876354,3.7236521,19.724197,-13.975508,-28.101948,11.953417,17.190386,-0.2427265,-24.044397
-331.0081,148.39078,-74.61574,8.633892,31.706694,-4.2512045,16.466816,-13.72075,-29.165007,7.9878955,15.94499,1.4890444,-25.42317
-333.0573,147.50589,-67.70031,15.008352,28.124191,-3.3007872,22.402178,-16.925238,-32.857193,13.076767,20.561903,-1.3517678,-29.799812
-335.866,144.12848,-68.69687,15.314117,28.840721,-2.3627362,17.783703,-25.127113,-35.412647,15.687833,25.14994,3.3399088,-27.124458
-331.66302,139.68306,-76.965164,16.353333,29.725185,-0.3913472,22.370842,-19.637619,-24.812683,19.052345,17.015984,1.8229096,-22.48346
-325.28696,140.44473,-79.76033,19.463823,28.685226,-3.4468918,23.173042,-20.2031,-24.192348,20.894495,15.951128,1.8040538,-23.444847
-327.67215,140.53844,-74.34665,22.29113,26.890167,-4.7912636,20.692482,-23.040134,-24.005507,19.348179,12.8372555,0.6021755,-25.11693
-328.97537,138.63943,-75.884384,19.958374,22.6211,-9.087141,17.206268,-24.32006,-25.477745,17.82285,13.981883,-1.7367318,-27.268066
-318.2037,142.09212,-80.47272,24.103704,25.5187,-11.081345,21.646406,-16.77775,-21.46855,19.371502,14.963946,2.8302662,-20.405134
-314.0934,139.98605,-84.96922,24.110067,26.647703,-9.643956,19.695417,-20.39173,-22.77826,13.684372,10.022455,4.188687,-19.389061
-314.58255,142.27841,-78.136,27.964432,26.089373,-9.099848,16.757067,-25.000853,-21.784771,15.188675,9.578749,1.9759465,-25.986122
-316.18008,139.17542,-83.3064,26.452763,28.74313,-5.542133,20.514019,-23.661633,-21.30576,20.915497,14.106714,1.4733229,-27.052687
-312.7014,145.54251,-82.738785,24.269876,32.126236,-4.6992807,21.648148,-21.6119,-24.65825,23.082989,17.386913,-4.5710025,-29.318745
-321.31903,145.23831,-80.01309,19.19427,31.989584,-5.1976075,23.510399,-16.534534,-28.94293,19.165533,20.010677,-2.4847648,-27.148039
-324.6241,149.34009,-71.651955,18.558132,29.44976,-4.676505,22.136417,-22.764206,-35.01635,18.05362,21.442133,0.7885873,-25.184872
-325.97113,149.69095,-70.812325,19.027428,34.316006,-1.4853629,16.658573,-28.807156,-36.01281,15.052651,14.419075,-1.9656011,-22.502903
-332.95047,145.96292,-74.41721,8.208618,28.298035,-1.0449009,20.423298,-19.437395,-26.875927,17.77363,12.741604,-1.9841933,-19.531826
-329.12744,156.96594,-61.896706,10.569348,24.068447,-4.15941,20.33353,-20.554253,-31.576122,14.229639,11.065168,-2.9481373,-16.307903
-328.24393,162.59518,-56.187042,9.53744,22.627518,-4.5102453,21.282507,-16.855188,-31.507397,11.631844,9.764433,-7.3662195,-19.552633
-335.8006,159.34196,-54.46257,9.872156,23.931656,-7.6542225,18.81415,-14.123381,-31.274593,12.43762,10.019889,-9.585192,-14.075422
-336.17834,157.88513,-57.263855,8.915425,27.977718,-2.6459584,18.778244,-18.294706,-37.131615,6.291549,6.255677,-10.862619,-13.985165
-339.81244,154.98979,-57.73404,6.43402,26.776905,-1.286447,13.803221,-22.205221,-33.468967,5.0326023,6.057535,-4.0316477,-15.449917
-340.92297,153.37097,-60.380188,4.348813,27.99266,1.1867397,17.257587,-13.960314,-22.394026,11.547475,8.046013,-1.1402035,-13.692458
-339.3795,158.66127,-53.179977,5.6453896,22.110348,-5.112296,15.781481,-13.280231,-22.929407,9.609569,1.8906031,-9.875238,-16.831432
-324.56754,169.17456,-57.8619,-0.5728942,22.75533,-2.569922,11.891939,-20.249615,-22.783947,15.882389,4.9696803,-13.290165,-21.448717
-313.42798,173.72144,-66.54019,-4.0261264,26.86504,-0.25123686,13.592249,-19.47569,-24.918972,16.11216,5.7072372,-14.733421,-22.184942
-318.39346,166.1622,-71.18771,-0.46672451,34.14095,3.6683035,15.842873,-19.271303,-30.444435,9.851208,4.233779,-12.328754,-19.080584
-324.19342,158.7222,-70.523926,4.553485,32.395042,1.511981,14.852957,-20.586575,-28.427633,8.529896,3.0360901,-6.3393273,-15.417597
-320.16196,158.68326,-71.31294,5.7695456,28.106113,1.8537651,18.900803,-21.42553,-27.315487,9.72019,5.448365,1.0418546,-16.310732
-327.71255,155.5454,-69.361336,3.8983648,26.876324,0.19977129,16.866655,-20.798061,-31.002178,4.0579553,5.7792063,0.81234276,-19.334671
-326.861,156.52081,-70.514435,3.5236602,28.80597,-4.2519507,8.427296,-24.545912,-34.301163,1.866112,8.55805,3.5464797,-17.276848
-321.1672,161.09692,-72.116425,-0.1072117,26.703976,-4.9378624,10.276556,-23.008305,-37.807728,-0.08293858,12.61684,8.02514,-11.822969
-315.86554,167.94138,-69.446075,-0.7775483,28.297327,-0.7782493,13.864107,-23.199446,-39.887825,1.2779553,14.331527,4.628406,-15.065505
-311.86386,171.6461,-65.88215,4.654031,32.103127,1.4563141,14.488501,-25.075706,-40.55569,2.2442098,13.328346,2.4302435,-16.392216
-319.4666,161.98407,-69.63501,8.622875,38.139275,4.0336847,12.959087,-24.711613,-35.138176,7.522586,17.866913,7.5399265,-13.909651
-326.43124,157.2442,-68.57521,8.65749,36.74156,1.2252173,8.078465,-26.113785,-33.3028,6.1233354,15.767897,6.1528096,-17.988571
-321.48862,159.14941,-67.71645,12.861986,36.671215,1.2495741,9.909603,-28.974983,-35.29761,8.446014,18.66133,8.36885,-19.096195
-314.77472,159.32056,-73.86914,11.448618,35.366234,3.860571,17.152136,-27.790813,-37.035545,10.049389,19.229836,6.7108946,-20.68377
-316.8528,155.96292,-78.88219,8.506277,36.629265,2.7187016,15.599339,-25.41892,-37.80768,5.51743,14.293839,0.91703296,-22.003933
-315.75253,159.48862,-74.09967,12.138729,37.905045,2.527937,18.144659,-24.534527,-39.96766,6.4908223,10.896525,-6.6061783,-21.659489
-308.3076,162.49084,-73.88368,13.925222,31.324455,-4.375463,15.897704,-23.203821,-30.806103,12.161371,8.586943,-4.3369675,-16.675556
-312.58145,156.87206,-73.38253,15.211927,24.346046,-8.531005,15.214022,-26.675884,-28.57083,17.590052,11.858601,0.42316997,-16.61177
-310.6151,160.8423,-70.05649,14.702563,23.496643,-7.517792,14.712115,-29.70873,-32.107395,18.211157,16.163383,-1.1095845,-23.237469
-319.48816,159.81647,-67.90616,10.3381405,28.622059,-1.4932041,15.093023,-27.065718,-32.42681,15.531277,14.524437,-2.0623953,-20.438326
-324.02032,158.12402,-64.19855,14.123093,29.713324,-2.9062433,17.40004,-21.923325,-31.976486,12.485136,10.010197,-5.899041,-21.526402
-318.20612,154.27597,-76.21159,12.677073,31.774834,-4.0864534,17.275665,-21.954964,-30.841173,16.57402,12.00835,-7.6661873,-25.021626
-318.61264,154.48206,-75.81126,10.927071,32.323654,-1.977467,14.40297,-23.932297,-28.996092,17.814873,11.529058,-7.634881,-23.647806
-331.49576,151.72289,-66.93378,13.810766,32.87381,-3.7539668,12.950422,-22.266766,-25.875795,20.453568,10.698741,-9.760803,-23.946354
-331.40863,149.57547,-72.30824,9.611559,32.16329,-2.6967742,16.103178,-19.87064,-29.39312,17.422647,13.611837,-8.037201,-23.319176
-333.2149,145.82726,-73.14503,15.885778,39.51178,0.7560365,16.720182,-18.930096,-27.484234,16.147038,11.960172,-4.893237,-22.255562
-330.63892,144.05286,-78.76926,9.98251,43.781364,13.630005,21.737587,-16.102844,-23.512972,18.722431,11.198062,-11.796381,-30.929903
-324.79675,144.72678,-77.6877,3.2954984,38.93096,19.556824,16.98613,-24.439728,-31.91695,15.357655,11.096753,-12.458002,-25.874744
-347.24426,139.91891,-68.743546,8.385144,40.693596,16.087456,14.996423,-31.65274,-35.225426,12.268736,9.873827,-12.280538,-25.673737
-362.38492,131.0557,-66.78783,9.05786,39.364693,10.585802,9.562056,-31.930603,-30.388271,14.842709,8.724331,-12.624404,-30.828762
-365.18216,131.79187,-62.51344,12.802948,41.095016,6.17338,5.7156706,-33.37256,-36.67805,6.6296277,1.4105574,-14.3841305,-22.143845
-352.97766,138.34795,-61.283974,17.917778,38.383347,2.6643054,10.160377,-26.044464,-30.007643,9.21269,4.771917,-8.981338,-22.582766
-343.0366,143.30258,-64.876785,15.614078,34.118805,-1.9513738,11.663954,-20.165962,-26.443148,10.580935,8.963013,-7.7518563,-28.013577
-341.38458,142.13263,-67.247345,16.342628,33.69011,-0.8790314,16.703764,-19.880947,-30.129278,12.886092,15.066992,-2.934808,-21.891758
-331.13666,149.59235,-69.607376,11.396546,30.962088,1.5870157,21.0308,-19.253387,-32.47608,9.895754,14.533676,0.045029104,-19.338448
-320.79175,144.59897,-83.446945,7.956099,31.98329,3.9139268,16.704063,-23.318233,-28.65045,15.496702,14.320486,-2.4000716,-20.260336
-324.21753,139.76535,-82.43021,11.394162,34.16764,5.51171,14.662197,-23.67633,-25.581364,18.078648,14.4105015,-4.4311686,-22.946163
-327.88397,141.14478,-77.8636,9.863615,35.75628,9.12682,13.965375,-25.839417,-24.920574,21.809586,14.814377,-5.684799,-25.081543
-347.14944,134.24155,-78.66672,7.0223527,39.824295,8.624841,14.921305,-23.243828,-26.50759,18.911633,14.738057,-11.322596,-30.97294
-357.43057,132.44983,-68.844986,11.81089,35.372997,-1.3695347,14.641273,-14.57465,-24.436375,20.44442,21.434025,-6.3861246,-29.05219
-351.87,138.3667,-64.634186,16.850948,37.588467,-4.424568,9.163379,-21.794216,-29.53535,19.368668,20.313559,-3.0938501,-20.048271
-347.72543,142.25809,-62.786243,15.262449,34.281208,-0.21010116,15.340574,-23.409658,-33.931664,14.835836,15.26328,-7.268193,-22.949146
-351.1742,140.1826,-63.454834,9.298548,28.280235,-1.8051319,12.907554,-22.240093,-32.602272,10.170639,16.730898,-4.131071,-24.160088
-346.66812,144.45468,-62.022614,9.019147,27.761356,-2.3118277,10.364719,-21.967571,-28.652233,9.603863,14.59834,-2.3164363,-21.626091
-336.04102,150.12604,-59.59439,17.079353,30.970646,1.1338832,15.595665,-25.153658,-32.862007,9.284231,9.479749,-2.99885,-16.43136
-330.68286,148.50757,-65.59102,17.056538,26.888332,-5.939326,11.603311,-29.779057,-37.081207,7.058962,7.2755513,-2.0285025,-12.364574
-329.35687,149.99268,-70.145805,9.084033,22.342306,-12.384211,6.291208,-26.574451,-30.340195,11.413383,8.711277,-2.0895183,-12.080609
-334.01752,150.39801,-66.48616,9.865492,27.129795,-4.8944197,12.29421,-24.019936,-29.4437,13.522223,11.082761,-1.0764176,-14.374155
-334.11603,148.2934,-66.057014,14.783842,30.056154,-1.705055,14.984539,-24.513817,-28.27853,12.942434,7.4964824,-3.6552536,-19.675648
-338.69803,141.41321,-68.40881,18.01448,31.708164,-1.7608192,13.534988,-27.40318,-29.413153,8.332398,-2.1665556,-8.906443,-17.961346
-333.67642,141.98499,-68.96733,22.531845,31.13078,-4.0505743,12.607912,-32.182613,-31.149338,13.790585,2.4121892,-6.0277176,-10.724695
-323.1899,151.10841,-71.94642,13.336567,26.892097,-7.866141,8.146336,-26.073027,-23.131508,19.243404,8.82515,-9.296457,-19.562231
-332.47998,146.26337,-71.10388,12.182547,29.340382,-7.372141,7.2104735,-19.345877,-19.254128,16.837448,9.449599,-9.968784,-23.996548
-334.22528,144.23239,-68.58862,15.001975,25.753448,-9.440369,7.2558393,-21.568506,-20.25577,14.489018,5.870582,-10.369966,-23.44327
-331.2963,145.23906,-69.96437,14.060936,25.720306,-3.9995198,11.624664,-24.228903,-21.32997,13.946283,5.7586527,-7.6336536,-21.287998
-334.2573,145.66621,-66.318756,16.326263,27.933222,-3.6086388,11.042431,-24.715607,-22.93129,11.515314,3.2554834,-7.787142,-21.801495
-342.05338,140.05957,-67.785706,13.950958,24.426773,-8.398106,12.0262375,-23.813631,-28.20715,12.791418,7.2922163,-8.052678,-21.889572
-343.43292,136.5506,-75.36565,7.303452,22.402052,-9.142997,14.3591385,-21.534832,-31.46762,10.775075,11.287447,-2.8385391,-17.729973
-343.23926,140.53772,-68.91997,12.465462,26.947014,-9.20233,13.610565,-14.658892,-22.706385,16.911165,15.870663,-1.4576395,-16.420082
-338.5073,144.32553,-63.20294,21.329292,29.81535,-9.458067,12.750463,-16.594124,-23.34078,12.598417,8.224388,-5.9742646,-19.386484
-341.4661,139.63277,-64.406784,25.093872,32.858807,-6.630098,14.616922,-19.306797,-24.901844,13.284498,6.3937287,-9.222107,-24.582735
-346.68802,136.40866,-63.372734,23.708168,30.782387,-6.7236223,12.845238,-21.649193,-21.551723,21.428135,8.018646,-14.796803,-28.136883
-350.61847,134.6984,-64.36052,18.55854,26.63536,-10.34886,9.487427,-21.954288,-22.914227,17.579391,4.7280407,-14.224185,-22.319916
-357.87915,129.61597,-62.43107,21.706795,29.47897,-9.976929,7.469118,-21.733442,-25.039186,10.800331,0.5395,-15.230867,-22.744045
-355.59662,130.25882,-63.124447,23.911453,33.359215,-7.490502,6.7683225,-24.443996,-28.583778,7.876897,1.6879218,-11.675723,-21.828419
-354.97177,134.1445,-58.643166,27.657768,36.63658,-10.362457,0.83504415,-29.78667,-34.51725,5.558337,6.324136,-8.385567,-21.21722
-359.34067,133.10489,-53.671238,29.824303,34.36747,-12.099985,0.18911558,-28.507875,-29.560726,9.022017,3.9650087,-13.630026,-23.01445
-354.3478,132.46454,-64.29475,23.521423,38.845745,-4.7310104,7.837521,-19.156023,-23.845503,9.096139,0.83238,-15.521571,-19.079689
-340.6328,142.91049,-65.05065,22.991045,43.706947,0.052682623,2.674122,-30.505829,-27.302608,13.002435,1.7663517,-14.668785,-18.189873
-346.951,143.5574,-55.99517,27.396439,44.87464,0.31322682,-0.1481018,-33.813705,-27.142878,14.845148,4.165885,-13.245878,-19.932178
-358.2948,133.022,-59.767006,23.774427,42.420235,1.6264839,5.719156,-23.636482,-23.847635,9.957906,4.2462034,-13.848419,-24.98268
-353.6652,133.79887,-63.41359,21.49328,38.282692,0.25481611,9.070549,-22.177158,-21.914486,12.507499,3.718849,-14.765439,-26.047773
-349.80804,133.84662,-65.81839,18.363073,30.177168,-3.7704253,7.88552,-23.629452,-17.845474,16.286757,5.5472584,-12.847559,-29.029036
-351.44492,135.46115,-63.69696,14.564251,26.642159,-5.050256,7.265817,-22.098305,-18.53301,14.621322,7.297457,-12.090426,-29.264261
-350.9228,136.18872,-61.9751,14.678246,22.621338,-7.614936,8.272827,-21.776957,-19.245728,14.059692,4.689087,-17.407192,-32.648094
-353.25394,132.44385,-64.131744,15.529886,22.477497,-8.739345,8.544898,-24.439327,-24.141193,12.432352,3.994443,-18.015324,-31.77393
-351.15875,132.80504,-63.384975,16.246456,25.179789,-6.9761453,9.297169,-25.869947,-27.671684,9.00149,2.7651777,-11.85522,-23.393341
-349.31134,135.21786,-61.871857,14.929056,21.741127,-9.203434,9.525558,-24.46824,-22.735788,14.386616,5.1634884,-5.52698,-17.798073
-346.31918,145.25171,-54.6086,17.039097,19.922245,-15.402714,4.606358,-23.047375,-18.344772,19.949274,7.1144724,-8.320204,-18.22768
-342.02576,145.05695,-56.58966,19.925934,17.876219,-20.085457,4.610072,-22.279392,-18.766846,18.462275,3.7833185,-12.086727,-18.465614
-338.00882,145.11362,-57.81051,24.146336,21.413448,-16.429861,8.826928,-20.064423,-17.979204,17.862457,5.9707546,-7.2559824,-18.963924
-336.18594,143.79532,-63.481495,21.56116,23.06375,-17.078926,5.2565513,-22.908737,-22.704556,13.860819,10.239801,-2.6207478,-21.62735
-325.25027,149.39774,-67.99736,20.935455,27.039507,-13.905699,5.3511686,-26.575775,-27.944946,11.600254,7.490948,-7.119599,-16.250042
-320.10437,150.42294,-65.56444,31.90052,33.91163,-10.506236,9.099027,-23.559952,-23.86731,13.87338,7.5652695,-6.3732076,-16.943975
-320.27185,148.37764,-64.88295,36.17195,32.458065,-15.093147,7.130574,-26.501432,-27.55334,14.726929,13.26469,-3.0511284,-21.938156
-321.46432,148.98703,-65.86247,32.286514,30.007412,-17.910257,6.8688354,-24.291885,-25.252445,17.736662,12.004779,-6.054796,-22.141537
-317.2326,152.09584,-66.6718,31.308407,34.46317,-12.678772,3.220113,-26.996792,-24.08617,13.015026,6.657415,-9.384954,-23.105217
-315.78043,153.36714,-66.33874,31.55088,36.235004,-10.363827,3.7629113,-25.621342,-22.197235,10.676317,-0.4653026,-15.016253,-22.247566
-334.39603,145.46082,-64.340324,25.675346,35.39515,-8.982879,9.453016,-19.108084,-25.512737,6.7643948,-3.447735,-18.900663,-23.485046
-340.568,145.6736,-58.76783,26.402637,36.722694,-6.412323,11.085371,-20.246374,-27.14148,9.359577,0.0013833046,-18.127872,-24.509237
-346.958,138.38828,-60.801857,26.706041,34.61399,-8.930659,8.503517,-19.955805,-19.483604,17.146336,3.955111,-13.330761,-20.85342
-351.40533,133.57068,-64.39892,24.10964,34.320187,-9.941284,5.579418,-21.625347,-20.399239,13.950272,0.0020764917,-14.610751,-21.587152
